time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1998-02-09T13:19:03.490Z,31.841,-115.696,5.62,3.77,ml,0,278,0.8064,0.373,ci,ci9042230,2016-02-13T05:39:33.647Z,"66km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,24,reviewed,ci,ci
1998-02-09T04:03:20.510Z,38.8,-122.8126667,3.201,2.58,md,40,42,0.01622,0.04,nc,nc555919,2016-12-28T05:40:52.030Z,"Northern California",earthquake,0.12,0.21,0.14,41,reviewed,nc,nc
1998-02-08T18:50:48.920Z,37.9655,-122.0403333,10.858,2.56,md,64,85,0.06757,0.13,nc,nc555836,2016-12-28T05:39:49.120Z,"San Francisco Bay area, California",earthquake,0.15,0.28,0.15,78,reviewed,nc,nc
1998-02-08T16:00:02.370Z,34.953,-116.784,0.766,2.86,ml,0,101.3,,0.156,ci,ci9042168,2016-02-13T00:38:00.215Z,"23km ENE of Barstow, California",earthquake,,1.153,,10,reviewed,ci,ci
1998-02-07T21:30:48.410Z,37.1195,-121.4128333,25.236,2.56,md,4,211,0.08378,0.01,nc,nc51047034,2016-12-28T05:37:54.486Z,"Northern California",earthquake,4.9,1.4,,1,reviewed,nc,nc
1998-02-07T19:39:00.700Z,37.6363333,-118.9328333,6.061,3.58,ml,30,82,0.02613,0.05,nc,nc30164940,2016-12-28T05:36:53.320Z,"Long Valley area, California",earthquake,0.28,0.34,,5,reviewed,nc,nc
1998-02-07T18:53:41.790Z,32.435,-115.102,5.99,2.55,mc,0,211.7,0.319,0.223,ci,ci9042127,2016-02-12T14:24:22.924Z,"12km NE of Delta, B.C., MX",earthquake,,,,19,reviewed,ci,ci
1998-02-07T09:34:58.000Z,33.79,-116.974,13.9,3.1,ml,0,26.3,,0.213,ci,ci9042104,2016-02-13T08:15:08.390Z,"2km WNW of San Jacinto, California",earthquake,,0.127,,100,reviewed,ci,ci
1998-02-07T00:58:15.730Z,31.602,-115.587,5.925,2.54,mc,0,277,1.051,0.421,ci,ci9042069,2016-02-12T16:58:26.379Z,"80km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,5,reviewed,ci,ci
1998-02-06T18:39:25.370Z,40.3075,-124.4216667,17.576,2.64,md,14,255,0.1054,0.07,nc,nc555590,2016-12-28T05:32:58.957Z,"offshore Northern California",earthquake,0.82,0.23,0.21,26,reviewed,nc,nc
1998-02-06T17:17:21.080Z,38.7806667,-122.7233333,1.684,2.68,md,35,52,0.009009,0.05,nc,nc555581,2016-12-28T05:32:40.310Z,"Northern California",earthquake,0.12,0.23,0.14,39,reviewed,nc,nc
1998-02-06T15:56:34.400Z,38.3056667,-119.2986667,11.392,2.96,md,26,206,0.2703,0.09,nc,nc555569,2016-12-28T05:31:43.255Z,"Central California",earthquake,0.61,2.53,0.15,34,reviewed,nc,nc
1998-02-06T15:53:48.670Z,29.055,-113.148,10,4.6,mb,,,,0.78,us,usp0008fjp,2014-11-07T01:04:30.277Z,"Isla Angel de la Guarda, Baja California, Mexico",earthquake,,,,11,reviewed,us,us
1998-02-06T08:07:40.260Z,37.6275,-118.8608333,4.937,2.64,md,26,92,0.02072,0.04,nc,nc30164850,2016-12-28T05:30:03.980Z,"Long Valley area, California",earthquake,0.28,0.36,0.18,24,reviewed,nc,nc
1998-02-06T05:23:52.190Z,32.11,-116.444,5.595,2.54,mc,0,276.4,0.6003,0.235,ci,ci9041985,2016-02-13T00:37:52.083Z,"31km NNE of Ensenada, B.C., MX",earthquake,,,,36,reviewed,ci,ci
1998-02-06T02:49:34.800Z,37.5421667,-118.8675,5.235,2.51,md,30,70,0.03333,0.03,nc,nc555498,2016-12-28T05:29:20.130Z,"Central California",earthquake,0.25,0.48,0.23,33,reviewed,nc,nc
1998-02-06T00:31:15.660Z,40.2993333,-124.419,17.696,3.05,md,17,246,0.0991,0.07,nc,nc555464,2016-12-28T05:28:50.559Z,"offshore Northern California",earthquake,0.78,0.2,0.13,43,reviewed,nc,nc
1998-02-05T22:24:17.870Z,37.6406667,-118.9821667,5.401,2.94,md,18,105,0.01622,0.03,nc,nc555445,2016-12-28T05:28:33.840Z,"Long Valley area, California",earthquake,0.56,0.55,0.13,23,reviewed,nc,nc
1998-02-05T20:08:52.870Z,33.073,-114.901,-0.509,2.62,mc,0,231.9,0.1196,0,ci,ci9041942,2016-02-12T16:58:23.530Z,"44km NNW of Los Algodones, B.C., MX",quarry blast,,,,3,reviewed,ci,ci
1998-02-05T17:32:38.100Z,45.3206667,-121.728,5.053,2.5,md,24,62,0.0545,0.34,uw,uw10432583,2016-07-23T18:00:44.490Z,"Mount Hood area, Oregon",earthquake,0.778,1.05,0.07,9,reviewed,uw,uw
1998-02-05T09:06:08.560Z,32.859,-115.66,5.052,2.56,mc,0,73.9,0.05792,0.264,ci,ci9041896,2016-02-13T03:13:18.114Z,"9km W of Imperial, California",earthquake,,0.164,,44,reviewed,ci,ci
1998-02-05T05:59:52.490Z,45.3103333,-121.7208333,4.195,2.6,md,27,51,0.054,0.24,uw,uw10432263,2016-07-23T18:00:37.920Z,"Mount Hood area, Oregon",earthquake,0.057,0.08,0.05,14,reviewed,uw,uw
1998-02-05T05:19:56.620Z,39.751,-110.846,1.3,3.6,mb,,,,,us,usp0008ffk,2014-11-07T01:04:29.631Z,"Utah",earthquake,,,,1,reviewed,slc,us
1998-02-04T23:51:35.810Z,37.978,-112.602,5,3.1,ml,,,,0.58,us,usp0008ff5,2014-11-07T01:04:29.426Z,"Utah",earthquake,,,,,reviewed,us,us
1998-02-04T21:19:18.780Z,33.081,-114.947,-0.093,2.8,mc,0,161.8,0.1116,0.065,ci,ci9041868,2016-02-11T23:23:43.090Z,"47km NNW of Los Algodones, B.C., MX",quarry blast,,,,5,reviewed,ci,ci
1998-02-04T19:35:41.770Z,38,-112.621,5,3.2,ml,,,,0.73,us,usp0008fet,2014-11-07T01:04:29.372Z,"Utah",earthquake,,,,,reviewed,us,us
1998-02-04T10:38:51.980Z,32.452,-115.237,5.997,2.56,mc,0,205.4,0.3566,0.26,ci,ci9041827,2016-02-13T05:39:22.222Z,"12km NNW of Delta, B.C., MX",earthquake,,,,28,reviewed,ci,ci
1998-02-04T02:50:15.580Z,38.8375,-122.8816667,1.885,2.93,md,34,34,0.05225,0.07,nc,nc51046772,2016-12-28T05:20:37.870Z,"Northern California",earthquake,0.17,0.89,0.14,37,reviewed,nc,nc
1998-02-04T02:16:15.610Z,38.7831667,-122.781,2.201,3.15,ml,46,35,0.02703,0.05,nc,nc30164588,2016-12-28T05:20:19.660Z,"Northern California",earthquake,0.12,0.32,,6,reviewed,nc,nc
1998-02-03T23:45:13.550Z,45.8138333,-120.1921667,15.652,3.1,md,36,57,0.3141,0.22,uw,uw10431973,2016-07-23T18:00:32.940Z,"Washington",earthquake,0.54,0.73,0.06,13,reviewed,uw,uw
1998-02-03T16:45:34.160Z,34.111,-116.914,6.095,3.47,ml,0,23.4,,0.189,ci,ci9041788,2016-02-12T19:35:50.477Z,"15km NE of Yucaipa, California",earthquake,,1.366,,100,reviewed,ci,ci
1998-02-03T12:44:17.490Z,38,-112.668,5,3.2,ml,,,,1.1,us,usp0008fcf,2014-11-07T01:04:28.270Z,"Utah",earthquake,,,,,reviewed,us,us
1998-02-03T11:05:32.840Z,38.808,-122.7686667,2.313,3.39,ml,47,43,0.02072,0.06,nc,nc554988,2016-12-28T05:15:41.640Z,"Northern California",earthquake,0.12,0.3,,8,reviewed,nc,nc
1998-02-03T04:20:16.500Z,38.8866667,-123.2188333,-0.496,2.53,md,30,75,0.05766,0.13,nc,nc554927,2016-12-28T05:14:00.750Z,"Northern California",earthquake,0.2,1.31,0.18,32,reviewed,nc,nc
1998-02-02T21:59:56.650Z,46.7315,-122.8206667,-0.805,2.8,md,7,202,0.102,0.12,uw,uw10431358,2016-07-23T18:00:23.120Z,"Washington",explosion,0.148,0.23,0.06,2,reviewed,uw,uw
1998-02-02T21:10:57.170Z,38.7998333,-122.7688333,1.483,3.26,ml,45,37,0.02162,0.06,nc,nc554834,2016-12-28T05:11:22.250Z,"Northern California",earthquake,0.11,0.25,,7,reviewed,nc,nc
1998-02-02T18:21:09.190Z,36.965,-117.927,4.017,2.58,mc,0,210.2,,0.247,ci,ci9041669,2016-02-12T14:24:04.682Z,"30km NE of Independence, California",earthquake,,,,15,reviewed,ci,ci
1998-02-02T00:49:05.950Z,37.944,-112.572,5,3.2,mb,,,,0.94,us,usp0008fak,2014-11-07T01:04:27.455Z,"Utah",earthquake,,,,1,reviewed,us,us
1998-02-01T21:29:04.390Z,37.928,-112.561,5,3.6,mb,,,,0.86,us,usp0008fac,2014-11-07T01:04:27.391Z,"Utah",earthquake,,,,2,reviewed,us,us
1998-02-01T16:20:08.470Z,37.301,-114.918,5,2.9,ml,,,,0.76,us,usp0008fa3,2014-11-07T01:04:27.234Z,"Nevada",earthquake,,,,,reviewed,us,us
1998-02-01T14:19:07.070Z,37.966,-112.558,5,3.2,ml,,,,0.82,us,usp0008fa0,2014-11-07T01:04:27.208Z,"Utah",earthquake,,,,,reviewed,us,us
1998-02-01T08:53:16.590Z,37.998,-112.628,5,2.9,mb,,,,0.77,us,usp0008f9r,2014-11-07T01:04:26.945Z,"Utah",earthquake,,,,1,reviewed,us,us
1998-02-01T02:46:10.080Z,40.3496667,-122.0388333,14.288,2.73,md,17,86,0.1559,0.1,nc,nc554508,2016-12-28T05:01:54.896Z,"Northern California",earthquake,0.33,1.52,0.1,36,reviewed,nc,nc
1998-02-01T02:16:57.340Z,38.02,-112.634,5,3.2,ml,,,,1.01,us,usp0008f99,2014-11-07T01:04:26.488Z,"Utah",earthquake,,,,,reviewed,us,us
1998-02-01T02:09:21.900Z,37.981,-112.628,5,3,mb,,,,0.94,us,usp0008f98,2014-11-07T01:04:26.467Z,"Utah",earthquake,,,,1,reviewed,us,us
1998-01-31T18:31:59.980Z,32.232,-115.153,5.963,2.56,mc,0,239.6,0.5253,0.311,ci,ci9041523,2016-02-12T06:49:32.788Z,"2km ENE of Alberto Oviedo Mota, B.C., MX",earthquake,,,,15,reviewed,ci,ci
1998-01-31T14:44:11.530Z,31.883,-115.602,5.62,2.72,mc,0,255.9,0.7713,0.299,ci,ci9041516,2016-02-12T19:35:45.817Z,"56km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,22,reviewed,ci,ci
1998-01-30T22:48:01.740Z,34.7591667,-121.1075,12.755,2.54,md,24,257,0.4252,0.2,nc,nc554330,2016-12-28T04:56:20.141Z,"offshore Central California",earthquake,2.76,1.58,0.13,20,reviewed,nc,nc
1998-01-30T22:35:32.010Z,37.0886667,-121.3966667,5.78,2.7,md,5,180,0.1,0.01,nc,nc51046426,2016-12-28T04:56:10.073Z,"Northern California",earthquake,0.57,2.2,1.01,3,reviewed,nc,nc
1998-01-30T21:53:15.220Z,37.968,-112.547,5,4,mb,,,,0.78,us,usp0008f7v,2014-11-07T01:04:24.146Z,"Utah",earthquake,,,,2,reviewed,us,us
1998-01-30T17:28:43.620Z,40.3451667,-124.8323333,6.946,3.58,md,55,241,0.4,0.07,nc,nc554261,2016-12-28T04:54:12.102Z,"offshore Northern California",earthquake,0.62,0.73,0.17,79,reviewed,nc,nc
1998-01-30T12:29:54.380Z,37.6318333,-118.8131667,2.267,2.73,md,30,85,0.01892,0.06,nc,nc30164020,2016-12-28T04:53:04.530Z,"Long Valley area, California",earthquake,0.3,0.37,0.16,30,reviewed,nc,nc
1998-01-30T11:25:31.380Z,34.304,-118.476,4.444,3.01,ml,0,22.3,,0.282,ci,ci9041409,2016-02-11T20:48:49.796Z,"4km WNW of Pacoima, California",earthquake,,0.051,,100,reviewed,ci,ci
1998-01-30T04:00:07.780Z,40.3123333,-124.489,22.266,2.56,md,11,253,0.1532,0.04,nc,nc30164039,2016-12-28T04:51:17.885Z,"offshore Northern California",earthquake,2.83,0.6,0.19,18,reviewed,nc,nc
1998-01-30T00:41:09.920Z,32.099,-118.774,5.783,2.67,mc,0,256.2,1.299,0.175,ci,ci9041362,2016-02-12T09:15:14.177Z,"90km SSW of San Clemente Is. (SE tip), California",earthquake,,,,30,reviewed,ci,ci
1998-01-29T20:19:52.510Z,35.342,-118.526,4.477,2.9,ml,0,46.6,,0.225,ci,ci9041351,2016-02-13T03:12:53.298Z,"24km NNW of Tehachapi, California",earthquake,,2.775,,87,reviewed,ci,ci
1998-01-29T12:05:18.650Z,37.6285,-118.8643333,2.517,2.5,md,29,97,0.02072,0.06,nc,nc554092,2016-12-28T04:47:43.120Z,"Long Valley area, California",earthquake,0.24,0.27,0.19,37,reviewed,nc,nc
1998-01-29T07:59:54.140Z,37.6476667,-118.9281667,5.391,2.97,md,29,102,0.02973,0.05,nc,nc554070,2016-12-28T04:47:02.700Z,"Long Valley area, California",earthquake,0.25,0.34,0.12,48,reviewed,nc,nc
1998-01-29T00:46:33.720Z,32.221,-115.786,5.791,2.5,mc,0,229.3,0.4301,0.242,ci,ci9041279,2016-02-12T16:58:06.935Z,"44km SSW of Progreso, B.C., MX",earthquake,,,,29,reviewed,ci,ci
1998-01-28T22:05:12.470Z,36.095,-89.7686667,7.6,2.7,md,26,41,0.122,0.09,nm,nm604350,2016-04-13T19:19:50.720Z,"5km ENE of Steele, Missouri",earthquake,0.2,1.3,0.154,26,reviewed,nm,nm
1998-01-28T20:56:37.400Z,34.01,-117.554,5.989,2.58,ml,0,29.9,,0.177,ci,ci9041238,2016-02-12T04:26:15.311Z,"4km WNW of Mira Loma, California",earthquake,,0.443,,11,reviewed,ci,ci
1998-01-27T17:43:26.470Z,38.7983333,-122.7315,2.644,3.22,ml,49,31,0.02703,0.05,nc,nc553797,2016-12-28T04:38:30.920Z,"Northern California",earthquake,0.13,0.3,,7,reviewed,nc,nc
1998-01-27T08:16:02.250Z,36.6445,-121.2601667,5.4,2.53,md,71,61,0.02523,0.04,nc,nc553750,2016-12-28T04:35:12.290Z,"Central California",earthquake,0.08,0.3,0.13,79,reviewed,nc,nc
1998-01-27T04:13:27.780Z,34.98,-116.947,4.881,2.59,ml,0,78.9,,0.174,ci,ci9041047,2016-02-12T19:35:28.975Z,"11km NE of Barstow, California",earthquake,,3.179,,3,reviewed,ci,ci
1998-01-27T04:11:06.400Z,34.981,-116.947,4.991,3.02,ml,0,78.8,,0.168,ci,ci9041046,2016-02-12T16:57:58.841Z,"12km NE of Barstow, California",earthquake,,1.946,,85,reviewed,ci,ci
1998-01-27T00:03:29.650Z,32.65,-116.226,10.957,3.51,ml,0,184.3,0.0983,0.353,ci,ci9041044,2016-02-12T04:26:08.866Z,"23km ENE of Campo, California",earthquake,,0.666,,100,reviewed,ci,ci
1998-01-26T23:27:28.830Z,34.624,-116.672,2.793,3.16,ml,0,55.8,,0.171,ci,ci9041036,2016-02-12T06:49:11.405Z,"34km NE of Lucerne Valley, California",earthquake,,0.296,,100,reviewed,ci,ci
1998-01-26T22:04:14.990Z,41.0915,-121.9191667,9.414,2.57,md,20,79,0.2568,0.08,nc,nc553717,2016-12-28T04:32:31.726Z,"Northern California",earthquake,0.25,1.66,0.11,26,reviewed,nc,nc
1998-01-26T19:27:10.220Z,34.98,-116.946,4.471,2.83,ml,0,78.9,,0.206,ci,ci9040969,2016-02-13T00:37:24.225Z,"11km NE of Barstow, California",earthquake,,3.619,,16,reviewed,ci,ci
1998-01-26T18:59:35.690Z,40.6271667,-123.6248333,21.7,2.65,md,16,53,0.1225,0.08,nc,nc553671,2016-12-28T04:30:43.538Z,"Northern California",earthquake,0.35,0.54,0.09,27,reviewed,nc,nc
1998-01-26T08:30:58.420Z,37.0346667,-121.486,8.498,2.64,md,76,59,0.009009,0.05,nc,nc51046108,2016-12-28T04:27:37.820Z,"Northern California",earthquake,0.14,0.29,0.09,80,reviewed,nc,nc
1998-01-26T06:00:53.650Z,37.0365,-121.488,8.66,3.02,md,100,54,0.01171,0.06,nc,nc553595,2016-12-28T04:26:34.420Z,"Northern California",earthquake,0.11,0.25,0.1,131,reviewed,nc,nc
1998-01-25T23:49:50.480Z,39.324,-122.7876667,9.904,2.86,md,44,63,0.1441,0.05,nc,nc553545,2016-12-28T04:25:23.120Z,"Northern California",earthquake,0.18,0.45,0.18,71,reviewed,nc,nc
1998-01-25T16:42:15.250Z,41.0891667,-121.9211667,-1.651,3.43,mw,41,76,0.2586,0.25,nc,nc553483,2016-12-28T04:23:30.020Z,"Northern California",earthquake,0.3,1.9,,0,reviewed,nc,nc
1998-01-25T16:14:27.360Z,41.0935,-121.9208333,11.609,3.37,ml,30,75,0.255,0.1,nc,nc553481,2016-12-28T04:23:18.156Z,"Northern California",earthquake,0.21,1.3,,2,reviewed,nc,nc
1998-01-25T08:21:05.910Z,37.6056667,-118.6818333,9.435,2.76,md,29,75,0.03604,0.04,nc,nc553433,2016-12-28T04:21:16.780Z,"Central California",earthquake,0.26,0.54,0.17,44,reviewed,nc,nc
1998-01-25T01:43:17.700Z,38.8078333,-122.8135,0.753,2.5,md,34,41,0.01441,0.04,nc,nc553402,2016-12-28T04:19:24.030Z,"Northern California",earthquake,0.13,0.19,0.2,36,reviewed,nc,nc
1998-01-25T00:21:32.600Z,31.889,-115.766,5.726,3.64,ml,0,254.9,0.7589,0.412,ci,ci9040787,2016-02-12T11:45:44.417Z,"68km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,79,reviewed,ci,ci
1998-01-24T13:48:10.570Z,37.6313333,-118.8123333,2.337,3.55,mw,29,100,0.01982,0.06,nc,nc553318,2016-12-28T04:14:56.850Z,"Long Valley area, California",earthquake,0.28,0.42,,0,reviewed,nc,nc
1998-01-24T12:13:46.870Z,27.197,-112.035,10,3.6,mb,,,,1.54,us,usp0008ewq,2014-11-07T01:04:22.591Z,"Baja California Sur, Mexico",earthquake,,,,2,reviewed,us,us
1998-01-24T09:01:29.310Z,36.338,-117.957,4.364,2.72,mc,0,98.3,,0.193,ci,ci9040717,2016-02-12T14:23:34.896Z,"8km NE of Olancha, California",earthquake,,,,66,reviewed,ci,ci
1998-01-23T13:04:53.790Z,33.803,-117.81,9.496,2.94,ml,0,51.4,,0.227,ci,ci9040576,2016-02-13T03:12:36.253Z,"1km SSE of Villa Park, California",earthquake,,0.266,,100,reviewed,ci,ci
1998-01-23T12:49:00.810Z,33.802,-117.81,8.946,2.9,ml,0,51.8,,0.31,ci,ci9040571,2016-02-12T11:45:37.953Z,"1km SSE of Villa Park, California",earthquake,,0.197,,29,reviewed,ci,ci
1998-01-23T07:50:17.050Z,32.975,-116.449,12.391,3.15,ml,0,74.1,,0.254,ci,ci9040548,2016-02-13T05:38:59.990Z,"18km SE of Julian, California",earthquake,,0.436,,100,reviewed,ci,ci
1998-01-21T23:18:34.660Z,46.7815,-122.8363333,8.083,3.1,md,6,121,0.2822,0.09,uw,uw10434633,2016-07-23T17:59:14.300Z,"Washington",explosion,0.506,0.02,0.05,3,reviewed,uw,uw
1998-01-21T16:16:37.120Z,38.1033333,-122.0985,5.726,2.55,md,6,175,0.5333,0.21,nc,nc40061475,2016-12-28T03:56:05.618Z,"San Francisco Bay area, California",earthquake,8.36,11.43,,1,reviewed,nc,nc
1998-01-21T11:33:37.840Z,46.1488333,-120.4583333,18.741,2.7,md,30,64,0.1549,0.33,uw,uw10434468,2016-07-23T17:59:12.010Z,"Washington",earthquake,0.757,0.81,0.08,6,reviewed,uw,uw
1998-01-20T22:11:34.570Z,32.179,-115.61,5.791,3.22,ml,0,256.1,0.4792,0.292,ci,ci9040330,2016-02-13T03:12:23.545Z,"42km W of Alberto Oviedo Mota, B.C., MX",earthquake,,,,18,reviewed,ci,ci
1998-01-20T20:13:30.950Z,40.3553333,-124.774,22.704,2.75,md,14,253,0.355,0.11,nc,nc552803,2016-12-28T03:50:10.573Z,"offshore Northern California",earthquake,2.38,8.07,0.17,15,reviewed,nc,nc
1998-01-20T16:33:06.500Z,47.954,-115.051,7.2,4,ml,,,,,us,usp0008eqq,2014-11-07T01:04:21.846Z,"western Montana",earthquake,,,,,reviewed,but,but
1998-01-20T14:35:43.300Z,40.3465,-124.8513333,5.996,4.5,mw,64,254,0.4135,0.07,nc,nc552764,2016-12-28T03:48:10.870Z,"offshore Northern California",earthquake,0.72,0.82,,4,reviewed,nc,nc
1998-01-20T09:21:24.250Z,37.6316667,-118.897,6.362,3.01,md,25,99,0.006306,0.03,nc,nc552743,2016-12-28T03:46:02.520Z,"Long Valley area, California",earthquake,0.23,0.28,0.09,49,reviewed,nc,nc
1998-01-20T04:59:22.210Z,37.6336667,-118.8163333,1.897,2.93,md,26,100,0.01622,0.06,nc,nc552707,2016-12-28T03:42:32.700Z,"Long Valley area, California",earthquake,0.3,0.41,0.1,45,reviewed,nc,nc
1998-01-20T03:07:00.460Z,40.7473333,-124.206,19.312,2.54,md,12,177,0.1919,0.07,nc,nc552697,2016-12-28T03:41:33.277Z,"Northern California",earthquake,0.68,0.56,0.1,15,reviewed,nc,nc
1998-01-19T18:31:42.300Z,31.837,-115.639,5.883,2.66,mc,0,316,0.8133,0.259,ci,ci9040243,2016-02-12T19:34:53.098Z,"62km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,9,reviewed,ci,ci
1998-01-19T14:26:11.150Z,37.6111667,-118.8266667,4.137,2.67,md,24,77,0.02162,0.03,nc,nc552639,2016-12-28T03:37:17.520Z,"Long Valley area, California",earthquake,0.27,0.31,0.21,39,reviewed,nc,nc
1998-01-19T12:45:02.200Z,32.759,-118.114,5.861,2.56,mc,0,207.9,,0.324,ci,ci9040231,2016-02-13T05:38:53.630Z,"23km ESE of San Clemente Is. (SE tip), California",earthquake,,,,58,reviewed,ci,ci
1998-01-18T21:37:44.630Z,36.165,-118.012,-0.738,2.62,mc,0,120.9,,0.176,ci,ci9040203,2016-02-12T16:57:41.405Z,"13km S of Olancha, California",earthquake,,0.402,,68,reviewed,ci,ci
1998-01-18T14:49:33.660Z,38.7968333,-122.7973333,0.741,3.14,md,45,34,0.01081,0.06,nc,nc552520,2016-12-28T03:30:24.190Z,"Northern California",earthquake,0.12,0.23,0.15,61,reviewed,nc,nc
1998-01-18T07:08:11.750Z,32.203,-115.584,5.791,3.09,ml,0,229.6,0.4611,0.366,ci,ci9040171,2016-02-12T19:34:45.703Z,"39km W of Alberto Oviedo Mota, B.C., MX",earthquake,,,,25,reviewed,ci,ci
1998-01-18T00:59:13.550Z,36.8798333,-121.6085,5.016,2.67,md,71,51,0.01441,0.09,nc,nc552414,2016-12-28T03:23:05.350Z,"Central California",earthquake,0.13,0.24,0.13,81,reviewed,nc,nc
1998-01-17T19:40:07.390Z,36.5686667,-89.6161667,3.78,2.7,md,21,276,0.2399,0.06,nm,nm604348,2016-04-13T19:19:37.400Z,"2km S of Lilbourn, Missouri",earthquake,1.3,1,0.151,19,reviewed,nm,nm
1998-01-17T10:00:12.930Z,37.8115,-122.1923333,4.313,2.58,md,79,33,0.03243,0.06,nc,nc552324,2016-12-28T03:15:06.300Z,"San Francisco Bay area, California",earthquake,0.08,0.2,0.09,76,reviewed,nc,nc
1998-01-17T09:13:34.030Z,37.6376667,-118.9081667,4.086,3.06,ml,34,55,0.01171,0.06,nc,nc552306,2016-12-28T03:14:56.190Z,"Long Valley area, California",earthquake,0.23,0.29,,1,reviewed,nc,nc
1998-01-17T04:54:38.360Z,37.6383333,-118.9283333,5.991,2.55,md,10,153,0.02432,0.03,nc,nc552277,2016-12-28T03:13:30.124Z,"Long Valley area, California",earthquake,0.34,0.6,0.09,18,reviewed,nc,nc
1998-01-16T17:03:20.340Z,39.6708333,-120.3941667,3.482,2.6,md,23,219,0.6297,0.13,nc,nc552168,2016-12-28T03:08:27.207Z,"Northern California",earthquake,0.78,2.26,0.15,24,reviewed,nc,nc
1998-01-16T10:43:56.770Z,37.6541667,-118.8738333,2.706,2.6,md,35,93,0.02523,0.07,nc,nc552125,2016-12-28T03:05:31.580Z,"Long Valley area, California",earthquake,0.24,0.37,0.11,44,reviewed,nc,nc
1998-01-16T07:48:14.120Z,34.145,-116.736,6.544,2.74,ml,0,28.8,,0.174,ci,ci9039986,2016-02-12T19:34:39.546Z,"16km SE of Big Bear City, California",earthquake,,1.358,,19,reviewed,ci,ci
1998-01-15T23:34:39.000Z,38.5,-90.43,15.7,2.5,mw,,,,,nm,nm604346,2016-04-13T19:19:24.780Z,"1km SSE of Fenton, Missouri",earthquake,,,,,reviewed,nm,nm
1998-01-15T22:54:08.100Z,34.265,-118.433,10.148,2.94,ml,0,34,,0.322,ci,ci9039965,2016-02-12T16:57:34.554Z,"2km SSE of San Fernando, California",earthquake,,0.199,,100,reviewed,ci,ci
1998-01-15T22:42:32.890Z,46.7815,-122.8378333,6.758,2.8,md,9,91,0.2815,0.06,uw,uw10432998,2016-07-23T17:55:50.050Z,"Washington",explosion,0.456,1.2,0.05,5,reviewed,uw,uw
1998-01-15T21:45:07.830Z,36.0211667,-120.5788333,4.585,2.57,md,47,86,0.04685,0.06,nc,nc552027,2016-12-28T02:59:45.880Z,"Central California",earthquake,0.18,0.24,0.07,53,reviewed,nc,nc
1998-01-15T18:24:18.730Z,38.7963333,-122.7328333,1.744,2.77,md,46,37,0.02613,0.06,nc,nc551970,2016-12-28T02:58:32.630Z,"Northern California",earthquake,0.11,0.3,0.13,50,reviewed,nc,nc
1998-01-15T15:12:14.580Z,39.4305,-120.1743333,-0.62,3.77,md,163,172,0.6207,0.2,nc,nc551936,2016-12-28T02:57:09.130Z,"Northern California",earthquake,0.35,0.27,0.1,212,reviewed,nc,nc
1998-01-14T23:43:26.490Z,39.7895,-123.5635,5.05,2.65,md,26,124,0.06577,0.04,nc,nc551858,2016-12-28T02:50:15.780Z,"Northern California",earthquake,0.22,0.37,0.11,37,reviewed,nc,nc
1998-01-14T21:46:28.480Z,35.806,-118.025,8.08,2.53,mc,0,64.8,0.08292,0.13,ci,ci9039853,2016-02-13T10:41:48.343Z,"18km SW of Little Lake, California",earthquake,,0.77,,68,reviewed,ci,ci
1998-01-14T21:42:11.160Z,37.013,-121.4253333,13.073,2.71,md,4,176,0.03514,0,nc,nc40060708,2016-12-28T02:49:23.906Z,"Northern California",earthquake,1.91,3.17,,1,reviewed,nc,nc
1998-01-14T18:58:16.040Z,40.2681667,-122.8296667,44.841,3.96,md,39,42,0.06306,0.16,nc,nc551805,2016-12-28T02:47:24.820Z,"Northern California",earthquake,0.34,0.8,0.17,117,reviewed,nc,nc
1998-01-14T18:44:34.420Z,37.6293333,-118.8605,2.502,2.83,md,32,66,0.02162,0.05,nc,nc551804,2016-12-28T02:47:08.930Z,"Long Valley area, California",earthquake,0.24,0.32,0.12,48,reviewed,nc,nc
1998-01-14T17:36:25.770Z,37.6398333,-118.871,2.012,2.73,md,34,78,0.02793,0.07,nc,nc551794,2016-12-28T02:45:48.890Z,"Long Valley area, California",earthquake,0.23,0.32,0.22,47,reviewed,nc,nc
1998-01-14T13:31:45.580Z,37.6261667,-118.8118333,2.401,2.59,md,34,66,0.02252,0.06,nc,nc551761,2016-12-28T02:43:18.800Z,"Long Valley area, California",earthquake,0.2,0.32,0.16,40,reviewed,nc,nc
1998-01-14T06:52:53.950Z,31.942,-115.763,5.726,2.5,mc,0,251.2,0.706,0.318,ci,ci9039784,2016-02-13T03:11:50.447Z,"64km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,17,reviewed,ci,ci
1998-01-14T06:33:27.820Z,32.042,-116.224,5.675,2.65,mc,0,270.7,0.6141,0.241,ci,ci9039782,2016-02-12T14:23:07.262Z,"42km ENE of Ensenada, B.C., MX",earthquake,,,,40,reviewed,ci,ci
